Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,291.672,0.0,74.19415070774293,0.0,0.426,0.0,500,404.0,1
depressed_mild,151.862,0.0,55.999691473606944,0.0,0.052,0.0,500,470.0,1
